hh_id,Category,Loyal_HH_count,Price_Sensitive_count,Convenience_Leaning_count,Health_Conscious_count,Quality_Concerned_count
7167,Bakery,0,0,0,1,0
7168,Bakery,1,1,0,0,0
7182,Bakery,1,1,1,0,0
7195,Bakery,1,0,0,0,0
7197,Bakery,0,0,1,0,0
7200,Bakery,1,0,0,0,0
7201,Bakery,0,0,1,0,0
7207,Bakery,0,1,1,0,0
7213,Bakery,0,1,0,0,0
7216,Bakery,0,0,0,0,0
7220,Bakery,1,0,1,0,0
7240,Bakery,0,0,0,0,0
7241,Bakery,1,0,1,1,1
7252,Bakery,1,1,1,0,0
7255,Bakery,0,1,1,0,0
7262,Bakery,1,0,1,1,0
7277,Bakery,0,0,0,0,0
7280,Bakery,0,0,0,0,0
7281,Bakery,0,1,1,0,0
7289,Bakery,1,0,1,0,0
7301,Bakery,0,0,0,0,0
7306,Bakery,0,0,1,0,0
7313,Bakery,1,0,1,0,0
7316,Bakery,0,1,0,1,1
7326,Bakery,1,1,0,0,0
7332,Bakery,0,0,1,0,0
7340,Bakery,0,0,0,0,0
7342,Bakery,0,1,1,0,0
7347,Bakery,0,0,0,0,0
7351,Bakery,0,0,0,0,0
7359,Bakery,0,0,1,0,0
7360,Bakery,1,0,0,1,1
7362,Bakery,0,0,0,0,0
7366,Bakery,1,0,1,0,0
7369,Bakery,1,0,0,0,0
7372,Bakery,0,0,0,0,0
7375,Bakery,0,0,0,0,0
7376,Bakery,1,0,0,0,0
7377,Bakery,1,1,1,0,0
7380,Bakery,1,1,1,0,0
7388,Bakery,0,1,0,0,0
7389,Bakery,0,0,0,0,0
7392,Bakery,0,1,1,0,0
7398,Bakery,0,0,0,0,0
7402,Bakery,1,1,1,0,0
7411,Bakery,0,1,0,0,0
7423,Bakery,0,1,0,0,0
7459,Bakery,0,0,0,0,0
7465,Bakery,1,0,0,0,0
7466,Bakery,1,1,1,0,0
7472,Bakery,1,0,1,0,0
7484,Bakery,0,0,0,0,0
7495,Bakery,1,0,0,0,0
7510,Bakery,0,0,0,0,0
7522,Bakery,1,1,1,0,0
7527,Bakery,1,0,0,0,0
7535,Bakery,1,1,1,0,0
7539,Bakery,1,1,1,0,0
7541,Bakery,0,0,0,0,1
7577,Bakery,0,0,0,0,0
7595,Bakery,1,1,1,0,0
7596,Bakery,0,0,0,0,0
7597,Bakery,1,0,0,0,0
7601,Bakery,0,0,1,0,0
7604,Bakery,1,0,0,0,0
7609,Bakery,0,0,0,0,0
7610,Bakery,0,0,0,0,0
7614,Bakery,0,1,0,0,0
7632,Bakery,0,0,0,0,0
7646,Bakery,1,1,1,0,0
7648,Bakery,1,0,0,1,0
7680,Bakery,1,0,1,1,1
7688,Bakery,1,0,0,0,0
7694,Bakery,1,1,0,0,0
7701,Bakery,0,0,1,0,0
7708,Bakery,1,1,1,0,0
7713,Bakery,1,0,0,0,0
7726,Bakery,1,0,1,0,0
7733,Bakery,1,0,1,0,0
7738,Bakery,0,1,1,0,0
7743,Bakery,0,1,1,0,0
7750,Bakery,1,0,1,0,0
7763,Bakery,1,1,1,0,0
7766,Bakery,1,0,0,1,1
7767,Bakery,0,0,1,0,0
7768,Bakery,0,0,1,0,0
7769,Bakery,0,0,0,0,0
7770,Bakery,1,1,0,0,0
7801,Bakery,0,0,1,0,0
7804,Bakery,1,0,0,0,0
7808,Bakery,0,0,0,0,0
7811,Bakery,0,0,1,0,0
7837,Bakery,1,0,1,0,0
7838,Bakery,0,0,0,0,0
7845,Bakery,1,0,1,0,0
7846,Bakery,0,0,1,0,0
7852,Bakery,0,1,0,0,0
7857,Bakery,0,0,0,0,0
7859,Bakery,1,1,1,0,0
7863,Bakery,1,0,1,0,0
7868,Bakery,1,1,1,0,0
7875,Bakery,0,1,1,0,0
7876,Bakery,0,1,1,0,0
7881,Bakery,0,1,0,1,0
7883,Bakery,1,0,1,0,0
7885,Bakery,1,0,0,1,1
7893,Bakery,1,1,1,0,0
7901,Bakery,0,1,1,0,0
7916,Bakery,1,1,1,0,0
7921,Bakery,0,0,0,0,0
7932,Bakery,1,0,1,0,0
7937,Bakery,0,0,0,0,0
7940,Bakery,1,0,0,0,0
7947,Bakery,1,0,1,0,0
7964,Bakery,0,0,1,0,0
7972,Bakery,1,1,1,0,0
7990,Bakery,1,0,1,0,0
7991,Bakery,0,0,0,0,0
8017,Bakery,0,1,1,0,0
8020,Bakery,0,1,1,0,0
8022,Bakery,1,0,1,0,0
8025,Bakery,1,0,1,0,0
8030,Bakery,0,0,0,1,1
8037,Bakery,1,0,0,1,1
8042,Bakery,1,0,0,0,0
8061,Bakery,0,0,1,0,0
8065,Bakery,1,0,0,0,0
8077,Bakery,1,0,0,1,1
8101,Bakery,0,1,1,0,0
8103,Bakery,1,0,0,0,0
8104,Bakery,1,1,1,0,0
8110,Bakery,1,1,0,0,0
8112,Bakery,1,0,0,0,0
8113,Bakery,0,0,0,0,0
8114,Bakery,0,0,1,0,0
8126,Bakery,0,0,0,0,1
8130,Bakery,1,1,1,0,0
8150,Bakery,1,1,0,0,0
8155,Bakery,1,1,1,0,0
8158,Bakery,0,0,1,0,0
8170,Bakery,0,0,0,0,0
8182,Bakery,0,0,0,0,0
8198,Bakery,0,0,1,0,0
8215,Bakery,0,1,1,0,0
8230,Bakery,0,1,0,0,0
8237,Bakery,1,0,0,0,0
8250,Bakery,0,1,1,0,0
8252,Bakery,0,0,0,0,0
8254,Bakery,0,0,0,0,0
8257,Bakery,0,0,0,0,0
8259,Bakery,1,1,1,0,0
8288,Bakery,1,0,0,0,0
8289,Bakery,1,0,0,1,1
8290,Bakery,0,0,0,1,1
8297,Bakery,0,0,0,0,0
8299,Bakery,1,0,1,0,0
8311,Bakery,1,0,0,0,0
8320,Bakery,0,0,0,0,0
8323,Bakery,1,0,0,0,1
8325,Bakery,1,1,1,0,0
8327,Bakery,0,1,1,0,0
8336,Bakery,1,0,0,1,1
8342,Bakery,0,1,0,0,0
8347,Bakery,0,0,1,0,0
8352,Bakery,1,0,0,1,1
8354,Bakery,1,0,0,0,0
8362,Bakery,0,0,1,0,0
8363,Bakery,1,0,0,0,0
8366,Bakery,1,0,1,0,0
8367,Bakery,0,1,1,0,0
8370,Bakery,1,1,1,0,0
8372,Bakery,0,0,0,0,0
8382,Bakery,0,0,1,0,0
8385,Bakery,0,0,0,0,0
8386,Bakery,1,0,1,0,0
8392,Bakery,1,1,1,0,0
8406,Bakery,0,1,0,0,0
8409,Bakery,0,0,0,0,0
8417,Bakery,0,0,0,1,0
8418,Bakery,0,0,0,0,0
8425,Bakery,1,0,0,0,0
8427,Bakery,0,0,1,0,0
8441,Bakery,1,0,1,0,0
8445,Bakery,0,0,0,0,0
8447,Bakery,1,0,1,0,0
8455,Bakery,0,1,0,0,0
8458,Bakery,0,0,0,0,0
8460,Bakery,0,0,0,0,0
8462,Bakery,1,1,0,0,0
8465,Bakery,1,0,1,0,0
8473,Bakery,0,0,1,0,0
8477,Bakery,1,0,1,0,0
8496,Bakery,1,0,1,0,0
8497,Bakery,1,0,0,0,0
8520,Bakery,0,0,1,0,0
8524,Bakery,1,0,0,0,0
8536,Bakery,0,1,0,0,0
8565,Bakery,1,0,1,0,1
8591,Bakery,0,0,0,0,0
8595,Bakery,0,1,0,0,0
8599,Bakery,0,0,0,0,0
8622,Bakery,0,0,0,1,1
8626,Bakery,1,1,1,0,0
8630,Bakery,0,0,1,0,0
8641,Bakery,0,0,1,0,0
8651,Bakery,1,1,1,1,1
8669,Bakery,0,0,1,0,0
8674,Bakery,0,0,0,0,0
8678,Bakery,0,0,0,1,0
8679,Bakery,1,0,1,0,0
8680,Bakery,1,0,0,1,0
8681,Bakery,0,0,0,0,0
8709,Bakery,0,0,1,0,0
8713,Bakery,1,1,0,0,0
8715,Bakery,0,0,1,0,0
8723,Bakery,1,0,0,0,0
8724,Bakery,0,0,0,0,0
8735,Bakery,1,0,1,0,0
8741,Bakery,1,0,0,0,0
8767,Bakery,0,0,0,0,0
8793,Bakery,1,0,0,0,0
8800,Bakery,0,1,1,0,0
8814,Bakery,0,0,1,0,0
8823,Bakery,1,1,1,0,0
8833,Bakery,0,1,0,0,0
8847,Bakery,1,0,1,0,1
8848,Bakery,1,1,1,0,0
8852,Bakery,0,0,0,0,0
8858,Bakery,0,1,1,0,0
8868,Bakery,1,1,1,0,0
8876,Bakery,0,1,1,0,0
8877,Bakery,0,0,0,1,0
8881,Bakery,0,0,0,0,0
8882,Bakery,0,0,0,0,0
8884,Bakery,0,0,0,0,0
8901,Bakery,0,0,0,0,0
8928,Bakery,0,0,0,0,0
8944,Bakery,0,0,0,0,0
8970,Bakery,0,0,0,0,0
8971,Bakery,0,0,0,0,0
8984,Bakery,1,1,1,0,0
8996,Bakery,0,0,0,0,0
9022,Bakery,0,1,1,0,0
9028,Bakery,0,0,0,0,0
9038,Bakery,0,0,1,0,0
9039,Bakery,0,0,0,0,0
9050,Bakery,0,0,0,0,0
9072,Bakery,0,1,0,0,0
9074,Bakery,0,0,0,0,0
9077,Bakery,0,0,0,1,1
9080,Bakery,1,0,0,0,0
9100,Bakery,0,0,0,0,0
9109,Bakery,1,1,0,0,0
9128,Bakery,0,0,0,0,0
9166,Bakery,1,0,0,0,0
9168,Bakery,1,0,0,0,0
9208,Bakery,0,0,0,0,0
9212,Bakery,0,0,0,0,0
9216,Bakery,1,0,1,0,0
9221,Bakery,1,0,0,0,0
9245,Bakery,0,0,1,0,1
9246,Bakery,0,1,0,0,0
9249,Bakery,0,1,0,0,0
9250,Bakery,0,1,1,0,0
9251,Bakery,1,1,0,0,0
9255,Bakery,0,0,0,0,0
9266,Bakery,0,1,0,0,1
9272,Bakery,1,1,1,1,0
9275,Bakery,1,1,0,0,0
9285,Bakery,0,1,0,0,0
9287,Bakery,0,0,0,0,0
9299,Bakery,1,0,0,0,1
9302,Bakery,1,0,1,0,0
9305,Bakery,1,1,0,0,0
9313,Bakery,1,0,0,0,0
9321,Bakery,0,0,0,0,0
9335,Bakery,0,1,0,0,0
9338,Bakery,0,1,0,0,0
9342,Bakery,0,0,0,0,0
9360,Bakery,1,0,0,0,0
9369,Bakery,1,0,1,0,0
9377,Bakery,0,1,0,0,0
9394,Bakery,0,0,1,0,0
9396,Bakery,1,1,0,1,0
9400,Bakery,1,0,1,0,0
9403,Bakery,1,0,0,0,0
9436,Bakery,0,0,0,0,0
9467,Bakery,1,1,0,0,0
9481,Bakery,1,0,1,0,0
9482,Bakery,0,0,0,0,0
9494,Bakery,0,0,0,0,0
9504,Bakery,0,0,0,0,0
9506,Bakery,0,0,0,0,0
9512,Bakery,1,0,0,0,1
9573,Bakery,0,1,0,0,0
9585,Bakery,0,0,0,1,1
9596,Bakery,0,0,1,0,0
9597,Bakery,0,0,0,0,0
9624,Bakery,1,0,1,0,0
9630,Bakery,0,0,0,0,0
9631,Bakery,0,0,0,0,0
9637,Bakery,0,0,0,0,0
9641,Bakery,0,1,0,0,0
9644,Bakery,0,0,0,0,1
9645,Bakery,0,0,0,0,0
9659,Bakery,1,1,0,1,0
9663,Bakery,0,0,0,1,1
9664,Bakery,0,0,0,0,0
9678,Bakery,0,0,0,1,1
9698,Bakery,1,0,1,0,0
9703,Bakery,0,0,0,0,1
9724,Bakery,0,0,1,0,0
9744,Bakery,1,1,1,0,0
9750,Bakery,0,0,1,0,0
9751,Bakery,1,0,0,0,0
9760,Bakery,1,0,0,1,1
9764,Bakery,1,1,1,0,0
9765,Bakery,0,1,1,0,0
9781,Bakery,0,0,0,0,0
9783,Bakery,0,0,0,1,0
9808,Bakery,0,0,0,0,0
9828,Bakery,0,0,1,0,0
9834,Bakery,0,0,0,0,0
9835,Bakery,0,0,1,0,0
9837,Bakery,0,0,0,1,1
9847,Bakery,0,0,0,0,0
9850,Bakery,1,0,0,1,1
9865,Bakery,1,0,0,0,1
9866,Bakery,1,1,0,0,0
9868,Bakery,1,0,1,0,0
9879,Bakery,1,0,1,0,0
9882,Bakery,0,0,1,0,0
9897,Bakery,1,1,1,0,0
9914,Bakery,0,0,0,0,0
9945,Bakery,0,0,1,0,0
9961,Bakery,0,0,0,0,0
9970,Bakery,0,0,0,0,0
9971,Bakery,0,0,0,0,0
9988,Bakery,0,0,1,0,0
9993,Bakery,0,0,0,0,1
10017,Bakery,0,1,0,0,0
10029,Bakery,1,0,0,0,1
10034,Bakery,0,0,1,0,0
10042,Bakery,1,0,0,0,0
10043,Bakery,1,1,1,0,0
10049,Bakery,1,0,0,0,0
10066,Bakery,0,1,0,0,0
10070,Bakery,0,0,0,1,1
10096,Bakery,0,0,0,1,0
10118,Bakery,0,0,0,0,0
10123,Bakery,0,0,1,0,0
10124,Bakery,0,0,0,1,1
10132,Bakery,0,0,0,0,1
10148,Bakery,0,0,0,1,0
10156,Bakery,1,0,1,0,0
10165,Bakery,1,0,0,0,0
10172,Bakery,0,0,0,0,0
10173,Bakery,1,0,0,1,1
10185,Bakery,0,0,0,0,0
10192,Bakery,0,1,1,0,0
10197,Bakery,0,0,0,0,0
10207,Bakery,0,1,0,0,0
10210,Bakery,1,0,1,0,0
10222,Bakery,1,0,1,0,0
10244,Bakery,1,0,1,0,0
10252,Bakery,0,1,0,0,0
10273,Bakery,1,0,0,1,1
10287,Bakery,0,1,0,0,0
10301,Bakery,0,0,0,0,0
10309,Bakery,0,0,0,0,0
10316,Bakery,0,0,0,0,0
10325,Bakery,0,0,1,0,0
10329,Bakery,0,0,0,0,0
10337,Bakery,0,0,0,0,0
10350,Bakery,0,0,1,0,0
10352,Bakery,1,0,0,1,0
10376,Bakery,0,0,1,0,0
10381,Bakery,0,1,0,0,0
10383,Bakery,1,0,0,0,0
10385,Bakery,0,0,0,0,0
10398,Bakery,0,0,0,0,0
10433,Bakery,1,0,1,0,0
10438,Bakery,0,1,0,0,0
10441,Bakery,0,0,0,0,0
10454,Bakery,1,0,0,1,1
10455,Bakery,1,0,0,1,1
10458,Bakery,1,0,0,0,0
10463,Bakery,1,0,0,0,0
10490,Bakery,0,0,0,0,0
10494,Bakery,0,0,0,1,0
10506,Bakery,1,0,0,0,0
10508,Bakery,0,0,0,0,0
10513,Bakery,0,0,0,0,0
10529,Bakery,0,0,0,0,0
10532,Bakery,1,0,1,0,0
10533,Bakery,1,1,0,0,0
10540,Bakery,0,0,0,0,0
10546,Bakery,1,0,0,1,0
10550,Bakery,0,0,1,0,0
10552,Bakery,0,0,0,0,0
10574,Bakery,0,1,0,1,1
10588,Bakery,0,0,0,0,0
10592,Bakery,1,1,1,0,0
10593,Bakery,1,1,0,0,0
10613,Bakery,0,0,1,0,0
10614,Bakery,0,0,0,1,1
10625,Bakery,1,0,0,1,0
10628,Bakery,1,0,0,0,0
10634,Bakery,1,0,0,0,1
10641,Bakery,0,0,0,0,0
10649,Bakery,1,0,0,0,0
10659,Bakery,0,0,0,0,0
10679,Bakery,0,0,0,0,0
10690,Bakery,0,1,0,0,0
10694,Bakery,0,0,0,0,0
10699,Bakery,0,0,0,0,0
10700,Bakery,1,1,0,0,0
10701,Bakery,0,0,1,0,0
10717,Bakery,1,0,1,1,0
10732,Bakery,1,0,1,0,0
10741,Bakery,0,1,1,0,0
10759,Bakery,1,0,0,0,0
10763,Bakery,1,0,0,0,0
10777,Bakery,1,1,0,1,1
10797,Bakery,1,0,1,0,0
10801,Bakery,1,0,1,0,0
10802,Bakery,0,0,0,0,0
10822,Bakery,0,0,0,0,0
10837,Bakery,0,1,0,0,0
10842,Bakery,1,0,0,0,1
10844,Bakery,1,0,0,0,0
10862,Bakery,0,1,1,0,0
10878,Bakery,0,1,0,0,0
10886,Bakery,0,0,0,0,0
10901,Bakery,1,0,0,0,0
10908,Bakery,0,0,0,0,0
10922,Bakery,0,0,0,0,0
10925,Bakery,1,0,0,0,0
10940,Bakery,1,1,1,0,0
10947,Bakery,0,1,0,0,0
10952,Bakery,0,0,1,0,0
10983,Bakery,0,1,1,0,0
10985,Bakery,0,0,0,0,1
10992,Bakery,1,0,1,0,0
11014,Bakery,0,0,0,1,1
11027,Bakery,1,1,0,0,0
11032,Bakery,0,0,1,0,0
11053,Bakery,1,0,0,0,0
11054,Bakery,1,1,0,0,0
11056,Bakery,1,0,0,1,1
11058,Bakery,1,0,1,0,0
11066,Bakery,0,0,0,1,1
11092,Bakery,1,0,0,0,0
11099,Bakery,1,0,0,0,0
11102,Bakery,0,1,0,0,0
11112,Bakery,0,0,0,1,0
11129,Bakery,0,0,0,0,0
11134,Bakery,1,0,1,0,0
11135,Bakery,0,1,1,0,0
11136,Bakery,1,0,1,0,0
11143,Bakery,1,1,1,0,0
11149,Bakery,0,0,0,0,0
11151,Bakery,0,0,0,0,0
11159,Bakery,0,1,0,0,0
11166,Bakery,0,0,0,0,0
11188,Bakery,1,1,0,0,0
11190,Bakery,0,1,1,0,0
11211,Bakery,0,0,0,0,0
11241,Bakery,1,1,1,0,0
11255,Bakery,1,0,0,1,1
11256,Bakery,1,0,1,0,0
11259,Bakery,1,0,1,0,0
11260,Bakery,0,1,0,0,0
11262,Bakery,0,0,1,0,0
11287,Bakery,0,0,1,0,0
11291,Bakery,1,0,0,1,1
11303,Bakery,0,1,0,0,0
11314,Bakery,0,0,0,0,0
11332,Bakery,0,0,0,0,0
11335,Bakery,0,1,0,0,0
11347,Bakery,0,0,0,0,0
11349,Bakery,0,0,0,0,0
11369,Bakery,1,0,1,0,0
11376,Bakery,1,1,1,0,0
11384,Bakery,1,0,0,0,1
11402,Bakery,0,0,0,0,0
11410,Bakery,0,0,1,0,0
11424,Bakery,1,0,0,0,0
11427,Bakery,1,0,0,0,0
11434,Bakery,1,0,1,0,0
11445,Bakery,1,1,0,1,1
11466,Bakery,0,0,0,0,1
11492,Bakery,0,0,1,0,0
11505,Bakery,0,0,0,0,1
11506,Bakery,1,0,1,1,1
11517,Bakery,0,1,0,0,0
11543,Bakery,1,1,0,0,0
11565,Bakery,0,0,0,0,0
11569,Bakery,0,0,0,0,0
11595,Bakery,1,1,1,0,1
11602,Bakery,0,0,1,0,0
11619,Bakery,1,1,1,0,0
11648,Bakery,0,0,0,0,0
11653,Bakery,0,0,0,0,1
11660,Bakery,0,0,0,1,0
11668,Bakery,0,1,0,0,0
11697,Bakery,0,0,0,0,0
11703,Bakery,1,0,1,0,0
11707,Bakery,0,0,0,0,1
11708,Bakery,1,0,1,0,1
11709,Bakery,0,0,1,0,0
11711,Bakery,0,0,1,0,0
11716,Bakery,1,0,1,0,0
11741,Bakery,0,0,0,0,0
11745,Bakery,0,0,1,0,0
11748,Bakery,0,0,1,0,0
11756,Bakery,0,0,1,0,0
11760,Bakery,0,0,0,0,0
11769,Bakery,1,0,0,1,1
11785,Bakery,1,1,0,0,1
11791,Bakery,0,0,1,0,0
11817,Bakery,1,0,1,0,0
11830,Bakery,0,0,0,0,0
11836,Bakery,1,0,0,0,0
11892,Bakery,1,0,1,0,0
11907,Bakery,0,0,0,0,0
11910,Bakery,0,0,0,0,0
11912,Bakery,1,1,1,0,0
11913,Bakery,0,0,1,0,0
11916,Bakery,0,0,1,0,0
11918,Bakery,0,0,1,0,0
11930,Bakery,1,0,0,0,0
11935,Bakery,0,0,0,0,0
11959,Bakery,0,1,0,0,0
11960,Bakery,0,0,0,0,0
11974,Bakery,0,0,0,1,1
11989,Bakery,0,1,0,0,0
11990,Bakery,1,1,1,0,0
11991,Bakery,0,0,0,0,0
11993,Bakery,0,1,0,0,0
11994,Bakery,1,1,1,0,0
12002,Bakery,0,0,0,1,1
12004,Bakery,0,0,0,0,0
12035,Bakery,0,0,0,0,0
12048,Bakery,0,0,0,0,0
12078,Bakery,0,0,0,1,1
12137,Bakery,0,1,0,0,0
12144,Bakery,0,0,1,0,0
12151,Bakery,1,0,0,0,0
12155,Bakery,0,0,0,0,0
12159,Bakery,0,0,1,0,0
12162,Bakery,0,0,1,0,0
12179,Bakery,0,0,0,0,0
12182,Bakery,0,1,1,0,0
12223,Bakery,1,0,1,0,0
12226,Bakery,0,0,0,0,0
12231,Bakery,0,1,1,0,0
12232,Bakery,0,1,0,0,0
12237,Bakery,1,0,1,0,0
12242,Bakery,0,0,0,0,0
12250,Bakery,0,1,0,0,0
12251,Bakery,0,0,0,0,0
12257,Bakery,1,0,0,0,0
12258,Bakery,0,1,0,0,0
12275,Bakery,0,0,1,1,1
12294,Bakery,1,1,0,0,0
12296,Bakery,1,0,1,0,0
12297,Bakery,1,1,1,0,0
12301,Bakery,0,0,0,1,1
12302,Bakery,0,0,1,1,1
12334,Bakery,1,0,1,0,0
12371,Bakery,1,1,1,0,0
12373,Bakery,0,0,1,0,0
12377,Bakery,1,1,1,0,0
12388,Bakery,0,0,0,0,0
12391,Bakery,0,1,1,0,0
12402,Bakery,0,1,0,0,0
12404,Bakery,1,1,0,0,0
12407,Bakery,0,0,0,0,0
12427,Bakery,1,0,1,0,0
12443,Bakery,0,0,0,0,0
12450,Bakery,1,0,0,0,0
12454,Bakery,0,0,1,0,0
12461,Bakery,0,0,1,0,0
12474,Bakery,1,1,1,0,0
12483,Bakery,1,1,0,0,0
12504,Bakery,1,0,0,1,1
12512,Bakery,0,1,0,0,0
12522,Bakery,0,0,0,0,0
12530,Bakery,0,0,0,0,0
12538,Bakery,1,1,1,0,0
12554,Bakery,0,1,0,0,1
12564,Bakery,1,0,0,1,1
12577,Bakery,1,0,0,0,0
12584,Bakery,0,0,0,0,0
12586,Bakery,1,0,1,0,0
12587,Bakery,1,0,1,0,1
12598,Bakery,0,1,0,0,0
12600,Bakery,1,0,0,0,0
12604,Bakery,0,1,0,0,0
12611,Bakery,1,0,0,0,0
12613,Bakery,0,0,0,1,1
12622,Bakery,1,0,1,0,0
12623,Bakery,0,0,0,0,0
12626,Bakery,0,1,0,0,0
12633,Bakery,1,0,1,0,0
12641,Bakery,1,1,1,0,0
12660,Bakery,0,1,1,0,0
12674,Bakery,1,0,0,0,0
12683,Bakery,1,0,1,0,0
12689,Bakery,0,1,0,0,0
12692,Bakery,1,0,0,1,1
12693,Bakery,0,0,0,0,0
12713,Bakery,1,1,1,0,0
12720,Bakery,0,0,0,1,0
12724,Bakery,1,0,0,0,0
12726,Bakery,1,1,1,0,0
12729,Bakery,0,0,1,1,0
12732,Bakery,1,1,1,0,0
12749,Bakery,0,1,1,1,0
12760,Bakery,1,1,1,0,0
12767,Bakery,1,0,0,1,1
12778,Bakery,0,1,0,0,0
12782,Bakery,1,0,1,0,0
12798,Bakery,0,0,0,0,0
12801,Bakery,1,0,0,1,0
12809,Bakery,0,0,0,0,0
12818,Bakery,0,0,0,0,0
12835,Bakery,0,1,0,0,0
12843,Bakery,1,0,1,0,0
12844,Bakery,0,0,0,0,0
12854,Bakery,0,0,0,0,0
12895,Bakery,1,0,0,1,0
12911,Bakery,0,1,0,0,0
12912,Bakery,0,0,0,0,1
12932,Bakery,0,0,0,1,1
12954,Bakery,0,0,0,1,1
12965,Bakery,0,0,0,0,0
12973,Bakery,1,0,0,0,0
12974,Bakery,0,0,0,0,0
12978,Bakery,1,0,1,0,0
12985,Bakery,1,1,1,1,0
12989,Bakery,1,0,1,0,1
12996,Bakery,0,0,0,1,0
13007,Bakery,0,1,0,0,0
13015,Bakery,0,1,0,0,0
13018,Bakery,0,0,0,0,0
13019,Bakery,0,0,0,0,0
13024,Bakery,1,0,1,0,0
13043,Bakery,0,0,0,0,0
13045,Bakery,0,0,1,0,0
13052,Bakery,0,0,0,0,0
13054,Bakery,1,1,0,0,0
13057,Bakery,0,0,0,0,0
13060,Bakery,0,0,0,0,0
13061,Bakery,1,1,0,0,0
13067,Bakery,0,0,0,1,0
13073,Bakery,0,0,0,0,0
13089,Bakery,1,1,0,0,0
13100,Bakery,0,1,0,0,0
13109,Bakery,0,1,1,0,0
13113,Bakery,1,1,0,0,0
13118,Bakery,0,0,0,0,0
13122,Bakery,0,0,0,0,0
13133,Bakery,0,0,1,0,0
13151,Bakery,0,1,1,0,0
13157,Bakery,0,0,0,0,0
13159,Bakery,1,0,1,0,0
13171,Bakery,1,1,1,0,0
13197,Bakery,0,0,0,0,0
13201,Bakery,0,0,0,0,0
13205,Bakery,0,0,0,0,0
13207,Bakery,1,0,0,0,0
13217,Bakery,0,0,0,1,0
13224,Bakery,0,0,1,0,0
13239,Bakery,0,0,0,0,0
13252,Bakery,0,0,1,0,0
13257,Bakery,0,1,0,0,0
13258,Bakery,0,0,1,0,0
13272,Bakery,0,0,1,0,0
13288,Bakery,0,0,0,0,0
13299,Bakery,0,1,0,0,0
13303,Bakery,0,0,0,0,0
13313,Bakery,1,1,0,0,0
13320,Bakery,0,0,1,0,0
13324,Bakery,1,0,0,0,0
13328,Bakery,0,1,1,0,0
13353,Bakery,1,0,1,0,0
13371,Bakery,0,0,0,0,0
13398,Bakery,0,0,0,0,0
13399,Bakery,0,0,1,0,0
13414,Bakery,1,1,0,1,0
13420,Bakery,0,0,0,0,0
13422,Bakery,0,0,0,1,0
13435,Bakery,1,0,0,1,1
13438,Bakery,0,1,1,0,0
13439,Bakery,0,0,0,0,0
13442,Bakery,1,0,1,1,0
13445,Bakery,1,0,1,0,0
13450,Bakery,0,0,1,0,0
13452,Bakery,1,0,0,0,0
13453,Bakery,1,0,0,1,0
13458,Bakery,0,1,0,0,0
13459,Bakery,0,0,0,0,0
13462,Bakery,0,0,1,0,0
13491,Bakery,0,0,0,0,0
13499,Bakery,1,0,0,0,1
13502,Bakery,0,0,1,0,0
13510,Bakery,0,0,0,1,1
13528,Bakery,0,1,0,0,0
13535,Bakery,0,1,0,0,0
13549,Bakery,0,0,0,1,0
13568,Bakery,0,0,1,0,0
13573,Bakery,1,1,0,0,0
13574,Bakery,1,0,0,0,0
13579,Bakery,1,0,1,0,0
13581,Bakery,0,0,0,0,0
13593,Bakery,1,1,0,0,0
13598,Bakery,1,0,1,0,0
13602,Bakery,1,0,0,1,0
13611,Bakery,1,0,0,0,1
13616,Bakery,1,0,1,0,0
13623,Bakery,0,0,1,0,0
13628,Bakery,1,0,0,0,0
13636,Bakery,0,0,1,0,0
13641,Bakery,0,0,0,1,0
13664,Bakery,0,0,1,0,0
13668,Bakery,0,0,1,0,0
13679,Bakery,1,0,0,1,1
13680,Bakery,1,1,1,0,0
13689,Bakery,1,0,0,0,0
13697,Bakery,1,0,1,0,0
13712,Bakery,1,0,0,0,0
13716,Bakery,1,1,1,0,0
13720,Bakery,0,0,0,1,0
13734,Bakery,1,1,0,0,0
13737,Bakery,1,0,1,0,0
13746,Bakery,1,0,0,0,0
13769,Bakery,1,0,1,0,0
13797,Bakery,1,1,0,0,0
13810,Bakery,0,1,0,0,0
13825,Bakery,0,0,0,0,0
13826,Bakery,1,1,0,0,0
13827,Bakery,0,1,0,0,0
13835,Bakery,1,1,1,0,0
13841,Bakery,0,0,0,0,0
13848,Bakery,0,0,0,0,1
13862,Bakery,0,0,0,1,0
13864,Bakery,0,1,0,0,0
13870,Bakery,0,0,0,0,0
13871,Bakery,0,1,0,0,0
13882,Bakery,0,0,1,0,0
13891,Bakery,0,0,0,0,0
13907,Bakery,0,0,0,0,0
13916,Bakery,1,0,1,0,0
13917,Bakery,1,1,0,0,0
13930,Bakery,0,0,0,0,0
13938,Bakery,0,1,0,0,0
13939,Bakery,1,0,0,0,0
13940,Bakery,0,0,1,0,0
13945,Bakery,1,1,0,0,0
13955,Bakery,0,1,0,0,0
13959,Bakery,0,0,0,0,0
13962,Bakery,1,0,1,1,0
13978,Bakery,1,0,0,0,1
13987,Bakery,0,0,0,1,1
13988,Bakery,0,0,0,0,0
13999,Bakery,1,0,0,0,0
14017,Bakery,0,1,0,0,0
14030,Bakery,1,0,1,0,0
14044,Bakery,1,0,1,0,0
14048,Bakery,1,0,0,0,0
14071,Bakery,1,0,0,0,0
14076,Bakery,0,0,0,0,0
