hh_id,Category,Loyal_HH_count,Price_Sensitive_count,Convenience_Leaning_count,Health_Conscious_count,Quality_Concerned_count
8178,Dairy,0,1,0,0,0
8180,Dairy,1,0,0,0,0
8190,Dairy,1,0,0,0,0
8196,Dairy,0,0,1,0,0
8199,Dairy,1,0,1,0,0
8204,Dairy,0,0,0,0,0
8220,Dairy,1,1,1,0,0
8223,Dairy,0,1,0,0,0
8228,Dairy,0,0,0,0,0
8237,Dairy,1,0,0,0,0
8238,Dairy,0,1,1,0,0
8250,Dairy,0,1,1,0,0
8262,Dairy,1,0,0,0,0
8279,Dairy,1,0,1,0,0
8296,Dairy,0,0,0,0,0
8298,Dairy,1,1,1,0,0
8310,Dairy,1,0,0,0,0
8316,Dairy,0,0,0,0,0
8329,Dairy,1,1,1,0,0
8332,Dairy,1,0,0,0,0
8339,Dairy,1,0,1,0,1
8346,Dairy,0,0,0,0,0
8349,Dairy,0,0,1,1,0
8359,Dairy,1,0,1,0,0
8363,Dairy,1,0,0,0,0
8368,Dairy,0,0,0,0,0
8373,Dairy,1,0,0,0,0
8380,Dairy,0,0,0,0,0
8385,Dairy,0,0,0,0,0
8387,Dairy,0,1,1,0,0
8404,Dairy,1,1,1,0,0
8405,Dairy,1,0,1,0,0
8418,Dairy,0,0,0,0,0
8435,Dairy,1,1,1,0,0
8451,Dairy,0,0,0,0,0
8454,Dairy,1,0,1,0,0
8460,Dairy,0,0,0,0,0
8477,Dairy,1,0,1,0,0
8478,Dairy,0,0,0,0,0
8509,Dairy,0,0,1,0,0
8512,Dairy,0,0,0,0,0
8546,Dairy,0,0,0,0,0
8550,Dairy,0,0,0,0,0
8556,Dairy,0,0,0,0,0
8561,Dairy,0,0,0,0,0
8565,Dairy,1,0,1,0,1
8607,Dairy,1,0,1,0,0
8610,Dairy,0,0,0,1,1
8617,Dairy,0,0,0,0,0
8625,Dairy,1,0,0,0,0
8643,Dairy,0,0,0,1,0
8653,Dairy,0,0,0,0,0
8655,Dairy,1,0,1,1,1
8664,Dairy,0,0,0,0,0
8680,Dairy,1,0,0,1,0
8683,Dairy,1,0,1,0,0
8694,Dairy,1,0,0,0,0
8711,Dairy,0,0,0,1,1
8722,Dairy,0,1,0,1,0
8732,Dairy,0,0,0,0,0
8733,Dairy,1,0,0,0,0
8751,Dairy,1,0,1,0,0
8752,Dairy,1,0,0,0,0
8767,Dairy,0,0,0,0,0
8781,Dairy,0,1,0,0,0
8792,Dairy,0,0,0,0,0
8796,Dairy,0,1,0,0,0
8799,Dairy,0,0,0,0,1
8809,Dairy,1,1,0,1,1
8821,Dairy,0,0,0,0,0
8827,Dairy,0,0,1,0,0
8834,Dairy,0,0,0,1,1
8847,Dairy,1,0,1,0,1
8852,Dairy,0,0,0,0,0
8868,Dairy,1,1,1,0,0
8873,Dairy,1,0,0,1,0
8877,Dairy,0,0,0,1,0
8879,Dairy,0,0,0,0,0
8881,Dairy,0,0,0,0,0
8890,Dairy,0,1,1,0,0
8899,Dairy,0,0,0,0,0
8927,Dairy,1,0,0,1,1
8936,Dairy,1,0,0,1,1
8954,Dairy,0,0,0,0,1
8956,Dairy,0,0,0,1,0
8957,Dairy,0,1,0,0,0
8987,Dairy,0,1,0,0,1
8995,Dairy,0,0,1,0,0
9006,Dairy,0,0,1,0,1
9019,Dairy,0,0,0,0,0
9050,Dairy,0,0,0,0,0
9063,Dairy,0,0,1,0,0
9068,Dairy,0,0,0,0,0
9088,Dairy,0,0,0,0,0
9089,Dairy,1,0,1,0,0
9092,Dairy,1,1,0,0,0
9094,Dairy,0,0,1,0,0
9131,Dairy,0,0,1,0,0
9144,Dairy,1,0,1,0,0
9156,Dairy,0,0,0,0,0
9159,Dairy,1,0,1,0,0
9161,Dairy,0,0,0,1,1
9167,Dairy,1,0,1,0,0
9206,Dairy,0,1,1,0,0
9216,Dairy,1,0,1,0,0
9222,Dairy,1,0,0,1,1
9235,Dairy,0,1,0,0,0
9242,Dairy,0,0,0,0,0
9252,Dairy,0,0,0,0,0
9288,Dairy,0,1,0,1,0
9289,Dairy,0,0,0,0,0
9308,Dairy,0,1,1,0,0
9327,Dairy,1,1,0,0,0
9337,Dairy,0,0,0,0,0
9347,Dairy,0,0,0,0,0
9369,Dairy,1,0,1,0,0
9372,Dairy,0,0,0,0,0
9376,Dairy,0,0,0,0,0
9384,Dairy,0,0,0,0,1
9401,Dairy,0,0,0,0,0
9402,Dairy,0,0,0,0,0
9403,Dairy,1,0,0,0,0
9411,Dairy,0,1,1,0,0
9414,Dairy,0,0,1,0,0
9428,Dairy,0,0,0,0,0
9431,Dairy,0,0,1,0,0
9438,Dairy,0,0,0,1,1
9441,Dairy,0,0,0,1,0
9456,Dairy,0,0,0,0,0
9457,Dairy,1,1,0,0,0
9467,Dairy,1,1,0,0,0
9474,Dairy,0,0,0,0,0
9479,Dairy,0,0,0,0,0
9488,Dairy,1,0,1,0,0
9505,Dairy,0,0,0,0,0
9507,Dairy,0,1,0,0,0
9515,Dairy,0,0,0,0,0
9521,Dairy,0,0,0,0,0
9533,Dairy,0,0,0,1,0
9539,Dairy,1,0,1,0,0
9542,Dairy,0,0,0,0,0
9568,Dairy,0,0,0,0,0
9573,Dairy,0,1,0,0,0
9589,Dairy,0,0,0,0,0
9590,Dairy,1,0,1,0,0
9595,Dairy,0,0,1,0,0
9618,Dairy,0,0,0,1,1
9626,Dairy,1,0,0,1,1
9672,Dairy,0,1,0,0,0
9675,Dairy,0,0,0,0,0
9677,Dairy,1,0,0,1,1
9680,Dairy,0,0,0,0,0
9698,Dairy,1,0,1,0,0
9716,Dairy,0,0,1,0,0
9722,Dairy,1,1,0,0,0
9732,Dairy,0,0,0,0,0
9739,Dairy,0,1,0,0,0
9750,Dairy,0,0,1,0,0
9751,Dairy,1,0,0,0,0
9768,Dairy,0,0,0,0,0
9799,Dairy,0,0,1,0,0
9803,Dairy,1,0,1,0,0
9826,Dairy,0,0,0,0,0
9829,Dairy,0,0,0,0,0
9848,Dairy,0,0,0,0,0
9849,Dairy,0,0,0,0,1
9851,Dairy,1,0,0,0,0
9872,Dairy,0,0,1,0,0
9903,Dairy,1,0,0,1,1
9927,Dairy,1,1,1,0,0
9959,Dairy,1,1,1,0,0
9972,Dairy,0,0,0,0,1
9976,Dairy,0,0,0,0,0
10001,Dairy,0,0,0,0,0
10010,Dairy,1,0,0,0,0
10011,Dairy,1,0,1,0,1
10040,Dairy,0,0,0,0,0
10056,Dairy,0,0,0,1,1
10072,Dairy,0,0,0,0,0
10096,Dairy,0,0,0,1,0
10104,Dairy,0,1,0,0,0
10108,Dairy,0,0,0,0,0
10113,Dairy,0,0,0,0,0
10114,Dairy,0,1,1,0,0
10123,Dairy,0,0,1,0,0
10128,Dairy,0,0,0,0,0
10143,Dairy,0,0,0,0,0
10164,Dairy,0,0,0,0,0
10168,Dairy,0,0,1,0,0
10173,Dairy,1,0,0,1,1
10175,Dairy,1,1,0,0,0
10189,Dairy,0,0,0,0,0
10193,Dairy,0,0,0,0,0
10197,Dairy,0,0,0,0,0
10209,Dairy,1,0,0,0,0
10216,Dairy,1,0,0,1,1
10218,Dairy,0,0,0,0,0
10225,Dairy,0,0,0,1,1
10236,Dairy,0,0,0,0,0
10241,Dairy,1,0,0,0,0
10243,Dairy,0,1,1,0,0
10252,Dairy,0,1,0,0,0
10262,Dairy,0,0,0,1,1
10273,Dairy,1,0,0,1,1
10274,Dairy,1,0,0,0,0
10287,Dairy,0,1,0,0,0
10315,Dairy,1,0,0,0,0
10329,Dairy,0,0,0,0,0
10341,Dairy,0,0,0,0,0
10343,Dairy,0,0,0,0,0
10347,Dairy,0,0,0,0,0
10348,Dairy,1,0,0,0,1
10351,Dairy,1,1,0,0,1
10357,Dairy,0,0,1,0,0
10371,Dairy,1,0,0,0,0
10405,Dairy,0,0,1,1,0
10410,Dairy,0,1,0,0,0
10413,Dairy,0,0,0,1,0
10437,Dairy,0,0,0,0,1
10439,Dairy,1,0,0,1,1
10462,Dairy,0,0,0,0,0
10488,Dairy,0,1,0,0,0
10492,Dairy,0,0,0,0,1
10493,Dairy,0,0,0,0,1
10501,Dairy,1,0,1,0,0
10513,Dairy,0,0,0,0,0
10514,Dairy,0,0,0,0,0
10549,Dairy,0,0,1,0,0
10555,Dairy,0,0,0,0,1
10572,Dairy,0,0,0,0,0
10579,Dairy,0,0,0,0,0
10592,Dairy,1,1,1,0,0
10595,Dairy,0,1,0,0,0
10608,Dairy,0,0,0,0,0
10621,Dairy,0,0,0,0,0
10630,Dairy,0,0,0,0,0
10647,Dairy,0,1,0,0,0
10677,Dairy,1,0,0,0,0
10685,Dairy,1,0,0,0,0
10690,Dairy,0,1,0,0,0
10694,Dairy,0,0,0,0,0
10696,Dairy,0,0,1,0,0
10698,Dairy,0,0,1,0,0
10715,Dairy,1,0,1,0,0
10719,Dairy,0,0,0,0,0
10725,Dairy,0,0,0,0,0
10729,Dairy,1,0,0,1,0
10732,Dairy,1,0,1,0,0
10743,Dairy,0,0,0,0,0
10747,Dairy,0,0,0,0,0
10750,Dairy,0,0,1,0,0
10757,Dairy,1,0,1,0,0
10782,Dairy,0,0,1,0,0
10790,Dairy,1,0,0,0,0
10791,Dairy,0,1,0,0,0
10797,Dairy,1,0,1,0,0
10798,Dairy,0,0,0,1,0
10814,Dairy,0,0,0,0,0
10824,Dairy,0,1,0,0,0
10826,Dairy,0,1,0,0,0
10833,Dairy,0,0,0,0,0
10834,Dairy,0,0,0,0,0
10835,Dairy,1,0,0,0,0
10842,Dairy,1,0,0,0,1
10854,Dairy,0,0,1,0,1
10860,Dairy,0,0,0,0,0
10918,Dairy,0,0,1,0,0
10925,Dairy,1,0,0,0,0
10930,Dairy,0,0,0,0,0
10944,Dairy,0,0,0,0,0
10951,Dairy,0,0,0,0,0
10973,Dairy,1,0,0,0,0
10991,Dairy,0,0,0,0,0
11005,Dairy,0,0,0,1,0
11019,Dairy,0,0,0,0,0
11020,Dairy,1,0,1,0,0
11028,Dairy,1,0,1,0,0
11034,Dairy,0,0,0,0,0
11042,Dairy,1,0,1,1,0
11045,Dairy,1,1,0,0,0
11046,Dairy,1,1,1,0,0
11052,Dairy,1,0,1,0,0
11053,Dairy,1,0,0,0,0
11070,Dairy,1,0,1,0,0
11087,Dairy,0,0,0,0,0
11091,Dairy,1,0,0,0,1
11104,Dairy,1,0,1,0,1
11106,Dairy,0,0,0,1,1
11109,Dairy,0,1,0,0,0
11123,Dairy,0,0,0,0,0
11138,Dairy,0,0,1,0,0
11162,Dairy,0,0,0,0,0
11165,Dairy,1,0,1,0,1
11213,Dairy,0,0,0,0,0
11225,Dairy,0,0,1,0,0
11244,Dairy,0,0,1,0,0
11271,Dairy,1,0,1,0,0
11276,Dairy,0,0,0,1,1
11303,Dairy,0,1,0,0,0
11317,Dairy,0,0,0,1,1
11320,Dairy,1,0,1,0,0
11323,Dairy,0,0,0,1,1
11354,Dairy,1,0,0,0,0
11363,Dairy,1,0,1,0,0
11365,Dairy,0,0,1,0,0
11368,Dairy,0,0,0,0,0
11371,Dairy,1,1,1,0,0
11373,Dairy,0,0,0,0,0
11384,Dairy,1,0,0,0,1
11391,Dairy,0,0,0,0,0
11403,Dairy,0,0,0,0,0
11408,Dairy,0,0,0,0,0
11415,Dairy,0,0,0,1,1
11420,Dairy,0,0,0,0,0
11432,Dairy,1,0,0,1,0
11433,Dairy,1,0,1,0,0
11446,Dairy,0,1,0,0,0
11458,Dairy,0,0,0,1,1
11479,Dairy,1,1,1,1,0
11487,Dairy,1,0,1,0,0
11492,Dairy,0,0,1,0,0
11493,Dairy,1,0,0,0,1
11499,Dairy,0,0,0,0,1
11504,Dairy,0,0,0,0,1
11508,Dairy,0,0,0,1,1
11513,Dairy,0,0,1,0,0
11515,Dairy,0,1,0,0,0
11539,Dairy,1,0,1,0,0
11556,Dairy,0,0,0,0,0
11580,Dairy,0,1,1,0,0
11582,Dairy,0,0,0,0,1
11590,Dairy,0,0,0,0,1
11597,Dairy,0,1,0,0,0
11602,Dairy,0,0,1,0,0
11604,Dairy,0,0,0,0,1
11622,Dairy,0,1,1,0,0
11629,Dairy,1,0,0,0,0
11631,Dairy,0,0,0,0,1
11656,Dairy,0,1,0,0,0
11674,Dairy,1,0,1,0,0
11678,Dairy,0,1,1,0,0
11680,Dairy,1,0,0,0,1
11688,Dairy,0,0,0,0,0
11696,Dairy,0,0,0,0,0
11701,Dairy,0,0,1,0,0
11704,Dairy,0,0,0,0,0
11710,Dairy,1,0,1,0,0
11718,Dairy,0,0,0,1,1
11729,Dairy,0,0,0,1,1
11744,Dairy,1,0,1,0,0
11745,Dairy,0,0,1,0,0
11759,Dairy,0,0,1,0,0
11775,Dairy,0,0,1,0,0
11819,Dairy,0,1,0,1,0
11844,Dairy,0,0,0,0,0
11857,Dairy,0,0,0,0,0
11860,Dairy,0,0,0,0,0
11914,Dairy,0,0,0,0,1
11940,Dairy,0,1,0,0,0
11945,Dairy,0,0,0,0,0
11987,Dairy,1,1,0,0,0
11998,Dairy,1,1,1,0,0
12002,Dairy,0,0,0,1,1
12006,Dairy,0,0,0,0,0
12011,Dairy,1,1,1,0,0
12016,Dairy,1,0,0,1,0
12017,Dairy,1,0,0,1,1
12020,Dairy,0,0,0,0,0
12052,Dairy,0,0,0,0,0
12058,Dairy,0,0,0,0,0
12069,Dairy,1,0,1,0,1
12083,Dairy,0,0,0,0,1
12085,Dairy,0,0,0,0,0
12100,Dairy,0,0,0,0,0
12101,Dairy,1,0,0,1,1
12103,Dairy,0,0,0,1,1
12111,Dairy,1,0,1,0,0
12149,Dairy,0,0,0,0,0
12159,Dairy,0,0,1,0,0
12163,Dairy,1,0,1,0,0
12167,Dairy,0,0,0,1,0
12171,Dairy,0,0,0,0,0
12175,Dairy,0,0,0,1,0
12192,Dairy,1,0,0,1,0
12202,Dairy,0,0,0,0,0
12221,Dairy,0,0,0,1,0
12224,Dairy,1,0,0,0,1
12225,Dairy,0,0,0,1,1
12226,Dairy,0,0,0,0,0
12227,Dairy,0,1,0,0,0
12236,Dairy,0,0,1,0,0
12240,Dairy,0,0,0,0,0
12250,Dairy,0,1,0,0,0
12264,Dairy,0,0,0,1,0
12282,Dairy,0,0,0,0,0
12287,Dairy,0,0,0,0,0
12301,Dairy,0,0,0,1,1
12321,Dairy,0,0,0,0,0
12351,Dairy,0,0,1,0,0
12356,Dairy,1,0,0,0,0
12362,Dairy,0,0,0,0,0
12376,Dairy,0,0,0,0,0
12378,Dairy,1,0,1,0,0
12384,Dairy,0,0,0,0,0
12387,Dairy,0,0,0,0,0
12400,Dairy,1,0,0,0,0
12401,Dairy,0,0,1,0,0
12419,Dairy,0,0,0,0,0
12420,Dairy,0,1,0,0,0
12427,Dairy,1,0,1,0,0
12431,Dairy,1,0,0,1,1
12441,Dairy,0,0,0,1,1
12449,Dairy,1,1,0,0,0
12485,Dairy,0,0,0,1,0
12502,Dairy,1,0,1,1,0
12514,Dairy,0,0,0,0,0
12522,Dairy,0,0,0,0,0
12529,Dairy,0,0,0,0,1
12539,Dairy,0,0,0,1,1
12545,Dairy,0,0,0,1,1
12559,Dairy,0,0,0,0,0
12560,Dairy,1,1,0,0,0
12564,Dairy,1,0,0,1,1
12578,Dairy,0,0,0,0,1
12579,Dairy,0,0,0,1,1
12587,Dairy,1,0,1,0,1
12638,Dairy,1,0,1,0,0
12645,Dairy,0,0,0,0,1
12652,Dairy,0,0,0,0,0
12670,Dairy,0,0,0,1,1
12671,Dairy,0,0,0,1,1
12682,Dairy,1,0,1,0,1
12685,Dairy,0,0,0,0,0
12696,Dairy,0,0,0,0,0
12716,Dairy,1,0,0,0,0
12718,Dairy,0,0,0,0,0
12722,Dairy,0,0,0,1,0
12726,Dairy,1,1,1,0,0
12739,Dairy,0,0,0,0,0
12746,Dairy,0,0,1,0,0
12748,Dairy,0,0,1,0,0
12753,Dairy,0,0,0,0,0
12772,Dairy,1,0,0,1,0
12777,Dairy,0,0,0,1,1
12791,Dairy,0,0,0,1,1
12796,Dairy,0,1,0,0,0
12799,Dairy,0,0,0,1,0
12808,Dairy,0,0,0,0,0
12824,Dairy,0,1,1,0,0
12851,Dairy,0,0,1,0,0
12869,Dairy,0,1,1,0,0
12871,Dairy,0,0,0,1,1
12876,Dairy,0,0,1,0,0
12884,Dairy,1,0,0,0,0
12921,Dairy,1,1,1,0,0
12931,Dairy,0,0,0,1,1
12936,Dairy,0,0,0,0,0
12958,Dairy,0,0,1,1,0
12963,Dairy,1,0,0,1,1
12968,Dairy,1,0,1,0,0
12997,Dairy,0,0,0,1,1
13010,Dairy,0,0,1,0,0
13016,Dairy,0,0,0,0,0
13019,Dairy,0,0,0,0,0
13031,Dairy,0,0,1,0,0
13035,Dairy,0,0,0,0,0
13036,Dairy,1,0,0,1,1
13063,Dairy,0,0,0,0,0
13064,Dairy,0,0,0,0,0
13080,Dairy,0,1,0,0,0
13084,Dairy,0,0,0,0,0
13090,Dairy,0,0,0,1,0
13092,Dairy,0,0,0,1,1
13094,Dairy,0,0,1,0,0
13121,Dairy,0,0,0,1,1
13127,Dairy,0,1,0,0,0
13138,Dairy,1,0,1,0,0
13141,Dairy,1,0,1,0,0
13144,Dairy,0,0,0,1,1
13152,Dairy,0,0,0,0,0
13162,Dairy,0,0,0,0,0
13185,Dairy,1,0,0,0,0
13194,Dairy,0,0,0,0,0
13195,Dairy,0,0,0,0,0
13207,Dairy,1,0,0,0,0
13233,Dairy,0,0,0,1,1
13234,Dairy,0,0,1,0,1
13236,Dairy,0,0,0,1,1
13240,Dairy,1,0,0,0,1
13247,Dairy,0,0,0,1,1
13271,Dairy,0,0,0,0,0
13281,Dairy,0,0,0,0,0
13285,Dairy,1,1,1,0,0
13289,Dairy,0,0,0,0,0
13291,Dairy,1,0,1,0,0
13306,Dairy,0,0,0,0,0
13336,Dairy,1,0,1,0,0
13355,Dairy,0,0,0,0,0
13356,Dairy,0,0,0,0,0
13386,Dairy,1,1,1,0,0
13390,Dairy,1,0,0,0,0
13395,Dairy,1,0,1,0,0
13398,Dairy,0,0,0,0,0
13405,Dairy,0,0,0,1,0
13408,Dairy,0,0,0,0,0
13415,Dairy,0,1,0,0,0
13418,Dairy,0,0,1,0,0
13426,Dairy,0,1,0,0,0
13432,Dairy,0,0,0,1,1
13440,Dairy,0,1,1,0,0
13447,Dairy,0,0,0,0,1
13461,Dairy,0,0,0,1,0
13469,Dairy,0,0,0,0,0
13470,Dairy,0,0,0,0,0
13486,Dairy,0,0,0,0,0
13490,Dairy,1,0,0,1,1
13491,Dairy,0,0,0,0,0
13492,Dairy,0,0,1,0,0
13498,Dairy,0,0,0,1,1
13503,Dairy,0,0,1,0,0
13506,Dairy,0,0,0,0,0
13521,Dairy,0,0,0,0,0
13525,Dairy,0,0,0,1,0
13535,Dairy,0,1,0,0,0
13541,Dairy,1,0,0,0,0
13546,Dairy,1,0,1,0,0
13554,Dairy,0,0,0,0,0
13556,Dairy,0,0,0,1,0
13567,Dairy,0,0,0,0,0
13568,Dairy,0,0,1,0,0
13610,Dairy,0,0,0,0,0
13613,Dairy,1,0,0,0,0
13620,Dairy,0,1,0,0,0
13633,Dairy,0,0,1,0,0
13643,Dairy,0,1,1,0,0
13646,Dairy,0,0,0,0,1
13653,Dairy,0,0,0,0,0
13661,Dairy,0,1,0,0,0
13664,Dairy,0,0,1,0,0
13667,Dairy,0,0,0,1,0
13716,Dairy,1,1,1,0,0
13732,Dairy,0,0,0,0,1
13740,Dairy,0,0,0,0,0
13749,Dairy,0,0,0,0,0
13767,Dairy,0,0,1,0,0
13780,Dairy,1,0,1,0,1
13781,Dairy,1,0,1,0,1
13785,Dairy,0,0,0,0,0
13793,Dairy,0,0,1,0,0
13804,Dairy,1,1,0,0,0
13829,Dairy,0,0,1,0,0
13830,Dairy,0,0,0,1,0
13831,Dairy,0,1,0,0,0
13851,Dairy,0,0,1,0,0
13886,Dairy,1,0,0,0,0
13893,Dairy,0,0,0,0,0
13895,Dairy,0,0,0,1,1
13900,Dairy,0,0,0,0,0
13911,Dairy,0,0,0,1,0
13915,Dairy,0,1,0,0,0
13916,Dairy,1,0,1,0,0
13920,Dairy,0,0,0,0,0
13942,Dairy,0,0,0,0,0
13946,Dairy,0,0,0,0,0
13959,Dairy,0,0,0,0,0
13972,Dairy,0,1,0,0,0
13974,Dairy,0,0,0,0,0
13985,Dairy,0,0,0,0,0
13989,Dairy,0,0,0,0,0
13997,Dairy,0,0,0,0,0
13999,Dairy,1,0,0,0,0
14018,Dairy,0,0,0,0,0
14049,Dairy,0,0,0,0,0
14076,Dairy,0,0,0,0,0
14077,Dairy,0,0,0,0,0
14100,Dairy,0,0,0,0,0
14101,Dairy,1,0,0,1,0
14103,Dairy,0,1,0,0,0
14115,Dairy,0,0,0,0,0
14116,Dairy,0,0,0,1,0
14128,Dairy,1,0,0,0,0
14134,Dairy,1,0,0,1,1
14140,Dairy,0,0,0,1,1
14158,Dairy,0,0,0,0,0
14165,Dairy,1,0,0,0,0
14193,Dairy,1,0,1,0,0
14195,Dairy,0,0,0,0,0
14217,Dairy,1,0,1,0,0
14230,Dairy,1,0,0,0,0
14247,Dairy,0,0,0,0,0
14271,Dairy,1,1,1,0,0
14275,Dairy,0,0,0,1,1
14298,Dairy,0,0,0,0,0
14301,Dairy,1,0,0,1,1
14321,Dairy,0,0,0,0,0
14338,Dairy,0,0,0,0,0
14354,Dairy,0,0,0,1,1
14357,Dairy,0,0,0,0,0
14367,Dairy,0,0,0,0,0
14375,Dairy,0,1,0,0,0
14393,Dairy,0,1,0,0,0
14394,Dairy,0,0,0,0,0
14399,Dairy,0,0,0,0,0
14409,Dairy,0,0,0,0,0
14418,Dairy,0,0,0,0,1
14447,Dairy,0,0,0,0,0
14458,Dairy,0,0,0,0,0
14461,Dairy,0,0,0,0,0
14469,Dairy,0,0,0,0,0
14471,Dairy,1,0,1,0,0
14495,Dairy,0,0,0,0,0
14524,Dairy,1,1,1,0,0
14529,Dairy,0,0,0,0,0
14536,Dairy,0,0,0,0,0
14545,Dairy,0,0,0,0,0
14566,Dairy,0,0,0,0,0
14568,Dairy,1,1,0,0,0
14573,Dairy,0,0,1,0,0
14574,Dairy,1,0,1,0,0
14576,Dairy,1,1,0,0,0
14591,Dairy,0,0,0,1,1
14605,Dairy,0,0,0,0,0
14618,Dairy,0,0,0,0,0
14640,Dairy,1,0,1,1,1
14650,Dairy,0,0,1,0,0
14661,Dairy,1,0,1,1,1
14668,Dairy,1,0,1,0,0
14674,Dairy,1,0,0,0,0
14685,Dairy,0,0,0,0,0
14686,Dairy,1,0,1,0,0
14694,Dairy,0,1,1,0,0
14716,Dairy,1,0,0,0,0
14718,Dairy,0,0,0,0,0
14726,Dairy,1,0,1,1,1
14731,Dairy,0,0,0,0,0
14736,Dairy,1,0,0,1,1
14739,Dairy,1,0,0,0,0
14746,Dairy,0,0,0,1,1
14761,Dairy,0,0,0,0,0
14794,Dairy,0,0,0,0,0
14810,Dairy,0,0,0,0,0
14818,Dairy,0,0,1,0,0
14820,Dairy,1,0,1,0,0
14827,Dairy,1,0,0,1,1
14834,Dairy,1,0,1,0,0
14846,Dairy,0,0,0,0,0
14848,Dairy,0,0,0,1,1
14863,Dairy,0,0,0,0,0
14871,Dairy,1,1,1,0,0
14909,Dairy,0,0,0,0,0
14910,Dairy,0,1,0,1,0
14915,Dairy,1,0,0,1,1
14925,Dairy,0,1,0,0,0
14933,Dairy,0,0,0,0,0
14945,Dairy,0,0,0,0,0
14960,Dairy,1,0,0,1,1
14982,Dairy,0,0,0,0,0
15009,Dairy,1,0,1,0,0
15024,Dairy,0,1,1,0,0
15038,Dairy,0,0,0,0,0
15041,Dairy,0,0,0,0,0
15044,Dairy,0,0,0,0,0
15049,Dairy,1,0,0,1,1
15067,Dairy,0,0,0,1,1
15068,Dairy,1,0,0,1,1
15075,Dairy,1,0,0,1,0
15085,Dairy,0,0,0,0,0
15087,Dairy,0,0,0,0,1
15088,Dairy,1,1,1,0,0
15117,Dairy,0,1,0,0,0
15118,Dairy,1,1,0,0,0
15125,Dairy,0,0,1,0,0
15126,Dairy,0,0,0,1,1
15134,Dairy,0,0,0,1,1
15136,Dairy,1,0,0,0,0
15202,Dairy,0,0,0,0,0
15203,Dairy,0,0,1,0,0
15240,Dairy,1,0,1,0,0
15241,Dairy,0,0,1,0,1
15251,Dairy,0,0,0,0,0
15252,Dairy,0,0,0,1,1
15262,Dairy,0,0,0,1,1
15268,Dairy,0,0,0,0,0
15292,Dairy,0,0,1,0,0
15305,Dairy,0,0,1,0,0
15320,Dairy,0,0,1,0,0
15324,Dairy,0,0,0,0,0
15326,Dairy,0,0,0,0,1
15330,Dairy,1,0,0,1,1
15334,Dairy,0,0,0,0,0
15348,Dairy,0,1,0,0,0
15354,Dairy,0,0,0,1,0
15364,Dairy,0,0,0,0,0
15370,Dairy,1,0,0,1,1
15380,Dairy,1,0,1,1,0
15404,Dairy,0,0,0,1,1
15416,Dairy,0,0,1,0,0
15423,Dairy,1,0,1,0,0
15433,Dairy,0,0,0,0,0
15451,Dairy,1,0,1,0,0
15460,Dairy,1,1,0,0,0
15468,Dairy,0,0,0,1,1
15486,Dairy,0,0,0,0,0
15504,Dairy,1,0,1,1,1
15527,Dairy,0,0,0,1,0
15535,Dairy,1,0,0,0,0
15545,Dairy,1,1,0,0,0
15562,Dairy,1,0,1,0,0
15568,Dairy,0,0,0,0,0
15575,Dairy,0,0,0,0,0
15578,Dairy,1,0,1,1,1
15579,Dairy,0,1,0,0,0
15583,Dairy,0,0,0,0,0
15591,Dairy,0,0,0,0,0
15598,Dairy,0,0,0,0,0
15608,Dairy,1,0,1,0,0
15613,Dairy,0,0,0,0,0
15615,Dairy,0,0,0,0,0
15629,Dairy,0,0,0,0,0
15638,Dairy,0,0,0,0,0
15645,Dairy,0,0,0,0,0
15646,Dairy,1,1,0,0,0
15662,Dairy,1,0,1,0,0
15665,Dairy,1,0,1,0,0
15670,Dairy,0,0,1,0,0
15672,Dairy,0,0,0,0,0
15688,Dairy,1,0,1,1,0
15695,Dairy,0,0,0,0,0
15700,Dairy,0,0,0,0,0
15721,Dairy,0,0,0,0,0
15726,Dairy,0,0,1,0,0
15738,Dairy,0,0,0,0,0
15746,Dairy,0,0,0,1,1
15770,Dairy,0,0,0,1,1
15778,Dairy,0,0,0,0,0
15789,Dairy,1,0,0,0,0
15799,Dairy,0,1,0,0,0
15823,Dairy,0,0,0,0,1
15833,Dairy,0,0,0,0,0
15841,Dairy,1,0,1,1,0
15852,Dairy,0,0,0,1,1
15860,Dairy,0,0,0,0,0
15875,Dairy,0,0,1,0,0
15887,Dairy,0,0,1,0,1
15889,Dairy,0,0,0,0,0
15896,Dairy,0,0,0,1,0
15898,Dairy,0,0,1,0,0
15903,Dairy,1,0,0,1,0
15921,Dairy,0,0,0,1,1
15924,Dairy,0,0,0,0,0
15932,Dairy,0,0,0,0,0
15938,Dairy,0,0,0,0,0
15940,Dairy,0,0,0,0,0
15943,Dairy,0,1,0,0,0
15950,Dairy,1,0,0,1,0
15953,Dairy,1,0,1,0,0
15954,Dairy,1,1,0,0,0
15966,Dairy,0,1,0,0,0
15970,Dairy,0,0,0,0,0
15981,Dairy,0,1,0,0,0
15994,Dairy,0,0,0,1,0
16006,Dairy,0,0,0,1,0
16011,Dairy,0,0,0,0,0
16018,Dairy,0,0,0,0,0
16024,Dairy,1,0,1,0,0
16042,Dairy,0,1,0,0,0
16053,Dairy,0,0,0,0,0
16062,Dairy,0,0,1,0,0
16066,Dairy,0,0,0,0,0
16068,Dairy,0,0,0,1,1
16076,Dairy,0,0,1,0,0
16081,Dairy,1,0,0,0,0
16090,Dairy,1,0,0,0,0
16099,Dairy,1,0,1,0,0
